RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location,Month,Year
640826,201655043,2606,1,FRAUD-CHECK,2600,FRAUD,2/15/2016 8:56,1/22/2016 8:00,2/12/2016 14:00,11XX BLOCK OF 23 AV,C,C3,7900.1007,-122.3027573,47.61080551,"(47.610805511, -122.302757263)",1,2016
647058,201652010,2304,2,THEFT-LICENSE PLATE,2300,OTHER PROPERTY,2/12/2016 15:35,1/29/2016 15:35,2/12/2016 15:35,104XX BLOCK OF MARINE VIEW DR SW,W,W3,12000.2019,-122.3878937,47.50919724,"(47.509197235, -122.387893677)",1,2016
640697,201651617,2606,1,FRAUD-CHECK,2600,FRAUD,2/12/2016 11:00,1/22/2016 9:00,1/22/2016 17:00,45XX BLOCK OF 40 AV NE,U,U3,4100.5,-122.2847595,47.66159058,"(47.661590576, -122.284759521)",1,2016
640803,201651577,2699,1,FRAUD-OTHER,2600,FRAUD,2/12/2016 10:05,1/26/2016 0:01,1/26/2016 23:59,1XX BLOCK OF W DENNY WY,D,D1,8001.3006,-122.3579178,47.6186142,"(47.618614197, -122.357917786)",1,2016
641762,201651547,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,2/12/2016 9:20,1/15/2016 9:20,2/10/2016 9:20,2XX BLOCK OF 10 AV E,E,E1,7500.5002,-122.3195496,47.62050247,"(47.620502472, -122.319549561)",1,2016
641928,201650312,2606,1,FRAUD-CHECK,2600,FRAUD,2/11/2016 9:14,1/16/2016 15:10,,19XX BLOCK OF PERKINS LN W,Q,Q1,5600.3008,-122.4108429,47.63841629,"(47.63841629, -122.410842896)",1,2016
637311,201650054,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,2/11/2016 2:19,1/29/2016 0:00,,46 AV S / S THISTLE ST,S,S2,11800.5001,-122.2744751,47.52790451,"(47.52790451, -122.274475098)",1,2016
644721,2016901259,2399,3,THEFT-OTH,2300,OTHER PROPERTY,2/11/2016 0:35,1/25/2016 0:00,1/31/2016 8:00,13XX BLOCK OF 2 AV W,Q,Q2,7000.4005,-122.3592072,47.63088226,"(47.630882263, -122.359207153)",1,2016
637871,201649760,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,2/10/2016 20:00,1/18/2016 12:00,1/25/2016 12:00,137XX BLOCK OF LINDEN AV N,N,N1,401.1005,-122.3477402,47.72913742,"(47.729137421, -122.347740173)",1,2016
644969,201649523,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,2/10/2016 15:56,1/18/2016 12:00,2/10/2016 15:56,132XX BLOCK OF AURORA AV N,N,N2,600.1016,-122.3449936,47.72503662,"(47.725036621, -122.344993591)",1,2016
637887,2016901083,2316,0,THEFT-MAIL,2300,MAIL THEFT,2/10/2016 15:45,1/25/2016 15:35,1/25/2016 16:35,143XX BLOCK OF 1 AV NW,N,N1,401.2002,-122.3580933,47.7327652,"(47.732765198, -122.358093262)",1,2016
646505,201649378,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,2/10/2016 14:56,1/29/2016 7:00,1/29/2016 12:00,117XX BLOCK OF LAKE CITY WY NE,L,L1,700.2004,-122.2978134,47.71491242,"(47.714912415, -122.297813416)",1,2016
637305,201649341,2610,0,FRAUD-IDENTITY THEFT,2600,FRAUD,2/10/2016 13:55,1/26/2016 0:59,2/5/2016 0:59,68XX BLOCK OF 20 AV NE,U,U1,2600.3,-122.3065796,47.67853165,"(47.678531647, -122.30657959)",1,2016
642332,201649278,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,2/10/2016 13:46,1/11/2016 7:00,2/10/2016 13:20,65XX BLOCK OF 4 AV S,O,O3,10900.207,-122.3296051,47.54461289,"(47.544612885, -122.329605103)",1,2016
637133,201649037,X,48,PROPERTY LOST,X,LOST PROPERTY,2/10/2016 13:07,1/5/2016 19:00,1/6/2016 19:00,10XX BLOCK OF 2 AV,K,K1,8100.2039,-122.3354568,47.60551453,"(47.605514526, -122.335456848)",1,2016
641478,2016901074,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,2/10/2016 10:54,1/11/2016 10:45,1/11/2016 16:00,4XX BLOCK OF HARVARD AV E,E,E1,7401.2005,-122.3220139,47.62256241,"(47.622562408, -122.322013855)",1,2016
637876,201649020,2699,1,FRAUD-OTHER,2600,FRAUD,2/10/2016 9:56,1/19/2016 0:00,,108XX BLOCK OF 53 AV S,S,S3,11900.5013,-122.2675247,47.5031395,"(47.503139496, -122.267524719)",1,2016
641483,201648991,2305,0,THEFT-CARPROWL,2300,CAR PROWL,2/10/2016 9:38,1/31/2016 21:00,2/1/2016 11:30,6XX BLOCK OF 14 AV E,C,C1,6500.3015,-122.3146286,47.6247673,"(47.624767303, -122.314628601)",1,2016
641402,201648382,2316,0,THEFT-MAIL,2300,MAIL THEFT,2/9/2016 17:41,1/20/2016 13:00,1/20/2016 17:00,4XX BLOCK OF 11 AV E,E,E1,7500.3007,-122.3178177,47.62254334,"(47.622543335, -122.317817688)",1,2016
642288,201648330,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,2/9/2016 16:39,1/26/2016 20:00,1/27/2016 7:00,33XX BLOCK OF 34 AV S,R,R2,9500.3057,-122.2899017,47.57312775,"(47.573127747, -122.289901733)",1,2016
641007,201648188,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,2/9/2016 16:10,1/5/2016 12:00,2/2/2016 15:06,115XX BLOCK OF AURORA AV N,N,N2,600.3016,-122.3448334,47.71354675,"(47.713546753, -122.344833374)",1,2016
641403,201648256,2305,0,THEFT-CARPROWL,2300,CAR PROWL,2/9/2016 15:54,1/20/2016 18:30,1/20/2016 20:00,POPLAR PL S / S NORMAN ST,G,G3,9400.2008,-122.3109589,47.59307098,"(47.593070984, -122.310958862)",1,2016
637378,201648186,2606,1,FRAUD-CHECK,2600,FRAUD,2/9/2016 15:07,1/10/2016 0:01,1/27/2016 23:59,8XX BLOCK OF VIRGINIA ST,D,D2,7300.3022,-122.3361664,47.61605454,"(47.616054535, -122.336166382)",1,2016
638812,201648059,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,2/9/2016 12:57,1/27/2016 10:30,,15XX BLOCK OF 2 AV,M,M1,8100.3001,-122.3393555,47.60978317,"(47.609783173, -122.339355469)",1,2016
637512,201648021,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,2/9/2016 12:35,1/28/2016 15:30,1/30/2016 8:30,XX BLOCK OF UNION ST,M,M1,8100.1001,-122.3393326,47.60773087,"(47.607730865, -122.339332581)",1,2016
637132,201648004,X,48,PROPERTY LOST,X,LOST PROPERTY,2/9/2016 12:28,1/27/2016 13:00,,96XX BLOCK OF COLLEGE WY N,N,N3,1900.1021,-122.3350525,47.69867706,"(47.698677063, -122.33505249)",1,2016
637525,201647910,2399,3,THEFT-OTH,2300,OTHER PROPERTY,2/9/2016 11:45,1/27/2016 0:01,2/2/2016 23:59,19XX BLOCK OF 12 AV W,Q,Q2,5802.2022,-122.3727493,47.63735199,"(47.63735199, -122.372749329)",1,2016
637428,201647635,2399,3,THEFT-OTH,2300,OTHER PROPERTY,2/9/2016 8:01,1/20/2016 0:00,,8XX BLOCK OF 5 AV,K,K1,8500.1022,-122.3308182,47.60548401,"(47.605484009, -122.330818176)",1,2016
641394,201647254,2305,0,THEFT-CARPROWL,2300,CAR PROWL,2/8/2016 19:45,1/31/2016 16:00,2/7/2016 15:00,7XX BLOCK OF BROADWAY E,C,C1,6500.2012,-122.321312,47.62597656,"(47.625976563, -122.321311951)",1,2016
641052,201647207,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,2/8/2016 18:38,1/14/2016 11:00,1/14/2016 12:30,90XX BLOCK OF CYRUS AV NW,J,J1,1500.2004,-122.3988724,47.69546127,"(47.695461273, -122.398872375)",1,2016
634939,201646833,2606,1,FRAUD-CHECK,2600,FRAUD,2/8/2016 13:14,1/12/2016 0:00,2/8/2016 13:14,9XX BLOCK OF E HARRISON ST,E,E1,7500.3014,-122.3204117,47.62198639,"(47.621986389, -122.320411682)",1,2016
643406,201646775,1206,0,ROBBERY-STREET-BODYFORCE,1200,ROBBERY,2/8/2016 12:36,1/1/2016 2:00,1/1/2016 2:00,26XX BLOCK OF SW BARTON ST,F,F2,11402.3003,-122.3673096,47.52102661,"(47.521026611, -122.36730957)",1,2016
646828,201646639,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,2/8/2016 10:49,1/25/2016 0:01,2/4/2016 23:59,17XX BLOCK OF 26 AV E,C,C2,6200.1061,-122.299469,47.63591003,"(47.635910034, -122.299468994)",1,2016
643246,201646613,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,2/8/2016 10:16,1/29/2016 8:00,2/8/2016 0:00,120XX BLOCK OF PINEHURST WY NE,L,L1,700.3006,-122.3110657,47.71668243,"(47.716682434, -122.311065674)",1,2016
643244,201645843,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,2/7/2016 14:51,1/23/2016 14:51,,23XX BLOCK OF 21 AV S,R,R1,9400.3033,-122.3055649,47.58197022,"(47.581970215, -122.30556488)",1,2016
639359,2016900986,2305,0,THEFT-CARPROWL,2300,CAR PROWL,2/7/2016 13:29,1/24/2016 23:00,1/25/2016 7:30,28XX BLOCK OF BOYER AV E,C,C1,6100.102,-122.31707,47.64626694,"(47.646266937, -122.317070007)",1,2016
643201,201645113,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,2/7/2016 0:28,1/18/2016 0:00,2/6/2016 21:40,62XX BLOCK OF VASSAR AV NE,U,U3,4200.1009,-122.2776337,47.67325211,"(47.673252106, -122.277633667)",1,2016
635446,201644940,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,2/6/2016 18:56,1/24/2016 20:00,,50XX BLOCK OF ROOSEVELT WY NE,U,U1,4400.4005,-122.3173981,47.66568756,"(47.665687561, -122.317398071)",1,2016
639231,2016900954,2316,0,THEFT-MAIL,2300,MAIL THEFT,2/6/2016 14:43,1/25/2016 13:00,1/25/2016 19:00,7XX BLOCK OF E REPUBLICAN ST,E,E1,7401.2005,-122.3225327,47.62313461,"(47.623134613, -122.322532654)",1,2016
642837,201644323,2305,0,THEFT-CARPROWL,2300,CAR PROWL,2/6/2016 7:22,1/31/2016 13:00,2/1/2016 12:00,127XX BLOCK OF 2 AV NW,N,N1,402.1008,-122.3596039,47.72234726,"(47.72234726, -122.359603882)",1,2016
635159,2016900963,2999,0,PROPERTY DAMAGE - GRAFFITI,2900,PROPERTY DAMAGE,2/5/2016 17:34,1/24/2016 22:20,1/24/2016 23:20,84XX BLOCK OF 8 AV NW,J,J2,3000.1001,-122.3659973,47.69024277,"(47.690242767, -122.365997314)",1,2016
640919,201643417,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,2/5/2016 14:29,1/27/2016 6:30,,11XX BLOCK OF REPUBLICAN ST,D,D3,7300.1019,-122.3336487,47.62311935,"(47.623119354, -122.333648682)",1,2016
637820,201643382,2399,3,THEFT-OTH,2300,OTHER PROPERTY,2/5/2016 14:06,1/29/2016 9:00,1/29/2016 16:00,6XX BLOCK OF E PINE ST,E,E1,8400.1002,-122.3239441,47.61522675,"(47.615226746, -122.323944092)",1,2016
637618,201643259,2305,0,THEFT-CARPROWL,2300,CAR PROWL,2/5/2016 13:03,1/27/2016 12:28,2/4/2016 12:30,101XX BLOCK OF W MARGINAL PL S,99,99,,-122.3047867,47.51158905,"(47.51158905, -122.304786682)",1,2016
638081,2016900941,2305,0,THEFT-CARPROWL,2300,CAR PROWL,2/5/2016 12:46,1/28/2016 22:00,1/29/2016 12:00,3XX BLOCK OF E ROY ST,E,E1,7401.3001,-122.3272476,47.62511826,"(47.625118256, -122.32724762)",1,2016
640925,201643211,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,2/5/2016 12:10,1/25/2016 12:10,2/3/2016 12:00,65XX BLOCK OF 15 AV NW,J,J2,3300.5016,-122.3767624,47.67682266,"(47.676822662, -122.37676239)",1,2016
640913,201642318,2305,0,THEFT-CARPROWL,2300,CAR PROWL,2/4/2016 17:56,1/31/2016 23:00,2/1/2016 7:00,36XX BLOCK OF S SPOKANE ST,R,R2,10100.5019,-122.2874756,47.57158279,"(47.571582794, -122.287475586)",1,2016
638125,201641688,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,2/4/2016 15:20,1/10/2016 10:00,,5XX BLOCK OF NE 70 ST,J,J3,3600.203,-122.3222733,47.67951965,"(47.679519653, -122.322273254)",1,2016
642983,201641871,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,2/4/2016 14:53,1/25/2016 12:00,,21XX BLOCK OF N NORTHLAKE WY,B,B3,5400.2012,-122.3324966,47.64829636,"(47.648296356, -122.332496643)",1,2016
638128,201641788,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,2/4/2016 13:46,1/20/2016 9:00,1/24/2016 12:00,95XX BLOCK OF 42 AV NE,L,L3,2200.1014,-122.2826996,47.69802856,"(47.698028564, -122.282699585)",1,2016
637948,201641674,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,2/4/2016 13:35,1/17/2016 0:01,1/17/2016 23:59,5XX BLOCK OF 2 AV W,Q,Q3,7100.1,-122.3593292,47.62393951,"(47.623939514, -122.359329224)",1,2016
640899,201641752,2399,3,THEFT-OTH,2300,OTHER PROPERTY,2/4/2016 13:20,1/27/2016 0:00,2/4/2016 13:20,3XX BLOCK OF S BENNETT ST,O,O2,10900.2008,-122.3302231,47.55490112,"(47.554901123, -122.330223083)",1,2016
641084,201641935,2804,0,PROPERTY STOLEN-POSSESS,2800,STOLEN PROPERTY,2/4/2016 13:18,1/27/2016 19:00,2/4/2016 13:18,93XX BLOCK OF AURORA AV N,N,N3,1800.3001,-122.3445969,47.69672394,"(47.696723938, -122.344596863)",1,2016
640902,201641860,2305,0,THEFT-CARPROWL,2300,CAR PROWL,2/4/2016 12:35,1/26/2016 17:00,,RAINIER AV S / S BYRON ST,R,R2,9500.4026,-122.2947845,47.57394028,"(47.573940277, -122.294784546)",1,2016
635937,201641896,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,2/4/2016 12:30,1/16/2016 0:00,1/27/2016 11:59,5XX BLOCK OF FAIRVIEW AV N,D,D3,7300.3005,-122.3342819,47.62371445,"(47.623714447, -122.334281921)",1,2016
638014,201641814,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,2/4/2016 11:29,1/8/2016 0:00,1/15/2016 0:00,19XX BLOCK OF NW BLUE RIDGE DR,N,N1,1600.1003,-122.3821716,47.70489883,"(47.704898834, -122.382171631)",1,2016
646284,201641807,2303,0,THEFT-SHOPLIFT,2300,SHOPLIFTING,2/4/2016 11:24,1/30/2016 18:38,,46XX BLOCK OF 26 AV NE,U,U3,4301.1016,-122.2998657,47.66205216,"(47.662052155, -122.299865723)",1,2016
635804,201641735,2399,3,THEFT-OTH,2300,OTHER PROPERTY,2/4/2016 10:24,1/16/2016 18:00,,42XX BLOCK OF UNIVERSITY WY NE,U,U2,5301.3008,-122.3131866,47.6590538,"(47.659053802, -122.313186646)",1,2016
635930,2016900906,2399,3,THEFT-OTH,2300,OTHER PROPERTY,2/4/2016 7:57,1/29/2016 10:00,1/29/2016 11:35,2XX BLOCK OF 10 AV,G,G1,8600.2021,-122.3194122,47.60393906,"(47.603939056, -122.319412231)",1,2016
627401,201641081,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,2/4/2016 1:47,1/31/2016 1:45,,1XX BLOCK OF S WASHINGTON ST,K,K2,9200.2006,-122.3335266,47.60088348,"(47.600883484, -122.333526611)",1,2016
627449,201641194,X,48,PROPERTY LOST,X,LOST PROPERTY,2/3/2016 21:32,1/30/2016 17:00,1/31/2016 17:16,46XX BLOCK OF 14 AV NW,B,B1,4700.2051,-122.3735962,47.66256714,"(47.662567139, -122.373596191)",1,2016
639292,201641130,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,2/3/2016 21:06,1/31/2016 17:00,2/3/2016 19:40,43XX BLOCK OF SW HINDS ST,W,W1,9800.5006,-122.387413,47.57382584,"(47.573825836, -122.387413025)",1,2016
635333,201641118,X,21,DISTURBANCE-OTH,X,DISTURBANCE,2/3/2016 20:12,1/22/2016 16:00,,9XX BLOCK OF E YESLER WY,G,G1,9100.1003,-122.3201599,47.60169983,"(47.601699829, -122.320159912)",1,2016
627179,201636398,5499,0,TRAFFIC,5400,TRAFFIC,2/3/2016 19:33,1/30/2016 22:53,,83XX BLOCK OF 15 AV NW,J,J2,3000.2004,-122.3768005,47.68966675,"(47.689666748, -122.376800537)",1,2016
635739,201640943,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,2/3/2016 18:12,1/24/2016 18:00,1/25/2016 5:30,3XX BLOCK OF 9 AV,G,G1,8500.3001,-122.3234406,47.60412979,"(47.604129791, -122.323440552)",1,2016
627097,201640905,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,2/3/2016 16:36,1/31/2016 18:00,2/3/2016 8:30,2XX BLOCK OF E BLAINE ST,D,D3,6600.1026,-122.3246536,47.63486481,"(47.634864807, -122.324653625)",1,2016
628332,201640790,2399,3,THEFT-OTH,2300,OTHER PROPERTY,2/3/2016 15:25,1/28/2016 17:00,,92XX BLOCK OF DENSMORE AV N,N,N3,1800.1005,-122.337616,47.69687271,"(47.696872711, -122.337615967)",1,2016
637611,201640442,1316,4,THREATS-OTHER,1300,THREATS,2/3/2016 14:05,1/29/2016 8:30,,4XX BLOCK OF MINOR AV N,D,D3,7300.102,-122.3330002,47.62254334,"(47.622543335, -122.333000183)",1,2016
627153,201640648,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,2/3/2016 13:47,1/30/2016 2:00,2/3/2016 12:00,NE 95 ST / RAVENNA AV NE,L,L3,2100.2001,-122.3048935,47.69756317,"(47.697563171, -122.304893494)",1,2016
628330,201640653,2304,1,THEFT-AUTOACC,2300,OTHER PROPERTY,2/3/2016 13:37,1/20/2016 5:00,1/27/2016 17:00,QUEEN ANNE AV N / GARFIELD ST,Q,Q2,6800.2026,-122.356987,47.63352585,"(47.633525848, -122.356987)",1,2016
627005,201640646,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,2/3/2016 13:06,1/20/2016 19:00,2/3/2016 12:30,E HARRISON ST / SUMMIT AV E,E,E1,7401.4003,-122.3253098,47.62198639,"(47.621986389, -122.325309753)",1,2016
627126,201640540,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,2/3/2016 11:57,1/31/2016 12:30,2/3/2016 11:30,92XX BLOCK OF 2 AV SW,F,F3,11300.1019,-122.3360291,47.5204277,"(47.520427704, -122.336029053)",1,2016
627394,201640385,2316,0,THEFT-MAIL,2300,MAIL THEFT,2/3/2016 10:11,1/20/2016 0:00,,73XX BLOCK OF 1 AV NW,J,J2,2900.2011,-122.3579788,47.6821785,"(47.682178497, -122.357978821)",1,2016
627501,201640343,2307,0,THEFT-COINOP,2300,OTHER PROPERTY,2/3/2016 9:45,1/27/2016 14:00,,26XX BLOCK OF NW MARKET ST,B,B1,3200.3007,-122.3915024,47.66866303,"(47.668663025, -122.39150238)",1,2016
627500,2016900874,2399,3,THEFT-OTH,2300,OTHER PROPERTY,2/3/2016 9:24,1/29/2016 11:05,1/29/2016 17:20,107XX BLOCK OF EVANSTON AV N,N,N1,1400.2001,-122.3514633,47.70779419,"(47.707794189, -122.351463318)",1,2016
627328,2016900848,2610,0,FRAUD-IDENTITY THEFT,2600,FRAUD,2/2/2016 22:31,1/26/2016 22:20,2/2/2016 22:20,29XX BLOCK OF E MADISON ST,C,C2,6200.1053,-122.2937775,47.62511063,"(47.625110626, -122.293777466)",1,2016
627319,2016900887,2605,0,FRAUD-CREDIT CARD,2600,FRAUD,2/2/2016 21:51,1/13/2016 9:45,1/13/2016 21:45,50XX BLOCK OF 25 AV NE,U,U3,4301.101,-122.3007126,47.66533279,"(47.665332794, -122.300712585)",1,2016
627551,2016900847,2305,0,THEFT-CARPROWL,2300,CAR PROWL,2/2/2016 20:48,1/31/2016 20:30,2/1/2016 15:45,XX BLOCK OF FLORENTIA ST,Q,Q2,6000.4017,-122.3562012,47.64688873,"(47.646888733, -122.356201172)",1,2016
627559,2016900846,2305,0,THEFT-CARPROWL,2300,CAR PROWL,2/2/2016 20:44,1/31/2016 14:30,1/31/2016 17:30,2XX BLOCK OF PIKE ST,M,M3,8100.2007,-122.3383484,47.60951614,"(47.609516144, -122.338348389)",1,2016
627304,2016900845,2305,0,THEFT-CARPROWL,2300,CAR PROWL,2/2/2016 19:42,1/29/2016 0:00,2/2/2016 19:00,18XX BLOCK OF 10 AV E,C,C1,6500.1022,-122.3200912,47.63547134,"(47.635471344, -122.320091248)",1,2016
641872,2016900844,2610,0,FRAUD-IDENTITY THEFT,2600,FRAUD,2/2/2016 18:36,1/20/2016 1:00,1/23/2016 1:00,27XX BLOCK OF S NORMAN ST,G,G3,8900.2025,-122.2972183,47.59331513,"(47.593315125, -122.297218323)",1,2016
628327,201639563,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,2/2/2016 17:05,1/1/2016 0:00,2/1/2016 18:00,6XX BLOCK OF N 45 ST,B,B2,4900.5003,-122.3512497,47.66139603,"(47.661396027, -122.351249695)",1,2016
639291,201639563,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,2/2/2016 17:05,1/1/2016 0:00,2/1/2016 18:00,6XX BLOCK OF N 45 ST,B,B2,4900.5003,-122.3512497,47.66139603,"(47.661396027, -122.351249695)",1,2016
627555,2016900842,2305,0,THEFT-CARPROWL,2300,CAR PROWL,2/2/2016 17:02,1/30/2016 16:00,1/31/2016 0:15,7XX BLOCK OF 1 AV,K,K1,8100.1034,-122.33461,47.6029129,"(47.602912903, -122.334609985)",1,2016
627308,2016900840,2305,0,THEFT-CARPROWL,2300,CAR PROWL,2/2/2016 16:58,1/26/2016 21:00,1/26/2016 23:55,17XX BLOCK OF 26 AV E,C,C2,6200.1061,-122.299469,47.63591003,"(47.635910034, -122.299468994)",1,2016
627299,201639259,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,2/2/2016 15:25,1/28/2016 12:00,2/1/2016 21:30,43XX BLOCK OF 35 AV W,Q,Q1,5700.5008,-122.4024506,47.65904236,"(47.659042358, -122.402450562)",1,2016
635714,201639259,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,2/2/2016 15:25,1/28/2016 12:00,2/1/2016 21:30,43XX BLOCK OF 35 AV W,Q,Q1,5700.5008,-122.4024506,47.65904236,"(47.659042358, -122.402450562)",1,2016
627197,201639006,2304,1,THEFT-AUTOACC,2300,OTHER PROPERTY,2/2/2016 13:32,1/30/2016 22:00,1/31/2016 10:00,24XX BLOCK OF E CALHOUN ST,C,C2,6200.1042,-122.3012009,47.64098358,"(47.640983582, -122.301200867)",1,2016
626350,201639190,2304,2,THEFT-LICENSE PLATE,2300,OTHER PROPERTY,2/2/2016 12:31,1/29/2016 14:30,1/29/2016 16:30,88XX BLOCK OF ROOSEVELT WY NE,L,L2,2000.3012,-122.3176041,47.69264603,"(47.692646027, -122.317604065)",1,2016
626411,201639186,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,2/2/2016 12:24,1/31/2016 20:00,,8XX BLOCK OF EASTLAKE AV E,D,D3,6600.104,-122.3291931,47.62599945,"(47.625999451, -122.329193115)",1,2016
627556,2016900833,2305,0,THEFT-CARPROWL,2300,CAR PROWL,2/2/2016 12:24,1/31/2016 0:00,1/31/2016 14:10,YALE AV / DENNY WY,D,D3,7300.2008,-122.331398,47.61850739,"(47.618507385, -122.33139801)",1,2016
626353,201631959,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,2/2/2016 12:10,1/24/2016 12:10,1/24/2016 22:00,92XX BLOCK OF 17 AV SW,F,F2,11402.2003,-122.3564835,47.5201149,"(47.520114899, -122.356483459)",1,2016
626219,201639091,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,2/2/2016 11:02,1/31/2016 20:00,2/1/2016 9:00,58XX BLOCK OF 22 AV NW,B,B1,4700.4003,-122.3847427,47.67127609,"(47.671276093, -122.384742737)",1,2016
626489,201638930,2610,0,FRAUD-IDENTITY THEFT,2600,FRAUD,2/2/2016 10:28,1/23/2016 8:00,,42XX BLOCK OF STONE WY N,B,B3,5000.2003,-122.3422775,47.65880966,"(47.658809662, -122.342277527)",1,2016
626862,2016900857,2305,0,THEFT-CARPROWL,2300,CAR PROWL,2/2/2016 10:04,1/31/2016 21:50,2/1/2016 8:00,E HOWELL ST / 13 AV,C,C1,7500.2003,-122.3155823,47.61760712,"(47.617607117, -122.315582275)",1,2016
627177,201638977,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,2/2/2016 9:34,1/30/2016 21:00,2/2/2016 9:30,17XX BLOCK OF E OLIVE WY,E,E1,7402.1009,-122.3226395,47.61989594,"(47.619895935, -122.322639465)",1,2016
641472,201638965,2399,3,THEFT-OTH,2300,OTHER PROPERTY,2/2/2016 9:21,1/15/2016 9:21,,4 AV S / S HOLGATE ST,O,O1,9300.2072,-122.3290634,47.5861702,"(47.586170197, -122.329063416)",1,2016
626097,201638912,2304,2,THEFT-LICENSE PLATE,2300,OTHER PROPERTY,2/2/2016 8:35,1/24/2016 13:00,1/28/2016 18:00,7XX BLOCK OF S HENDERSON ST,F,F3,11200.1031,-122.3243103,47.52307129,"(47.523071289, -122.324310303)",1,2016
640995,201638872,2399,3,THEFT-OTH,2300,OTHER PROPERTY,2/2/2016 8:30,1/29/2016 5:00,1/31/2016 23:59,49XX BLOCK OF S ALASKA ST,R,R3,10100.2023,-122.2713318,47.56058884,"(47.560588837, -122.271331787)",1,2016
627550,2016900827,2305,0,THEFT-CARPROWL,2300,CAR PROWL,2/2/2016 8:30,1/30/2016 23:00,1/31/2016 8:25,25XX BLOCK OF 27 AV W,Q,Q1,5802.3026,-122.3916245,47.64288712,"(47.642887115, -122.391624451)",1,2016
627181,201638861,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,2/2/2016 8:00,1/30/2016 15:30,1/30/2016 16:00,12XX BLOCK OF SW HOLDEN ST,F,F1,10800.103,-122.3511124,47.5341301,"(47.534130096, -122.351112366)",1,2016
640994,201638814,2399,3,THEFT-OTH,2300,OTHER PROPERTY,2/2/2016 6:51,1/31/2016 19:00,,36XX BLOCK OF 34 AV S,R,R2,10100.5017,-122.2899399,47.5706749,"(47.570674896, -122.28993988)",1,2016
642721,201638599,2305,0,THEFT-CARPROWL,2300,CAR PROWL,2/1/2016 22:32,1/31/2016 19:30,2/1/2016 9:30,4XX BLOCK OF E ROY ST,C,C1,6500.201,-122.3259659,47.62511826,"(47.625118256, -122.325965881)",1,2016
627351,2016900823,2305,0,THEFT-CARPROWL,2300,CAR PROWL,2/1/2016 22:21,1/23/2016 0:00,1/23/2016 11:45,12XX BLOCK OF N 46 ST,B,B3,5000.1034,-122.3429413,47.66212463,"(47.662124634, -122.342941284)",1,2016
625847,201638519,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,2/1/2016 21:44,1/31/2016 21:39,2/1/2016 20:00,XX BLOCK OF ETRURIA ST,Q,Q2,6000.4017,-122.3560944,47.64777374,"(47.647773743, -122.35609436)",1,2016
